Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Surname_tfidf_0,Surname_tfidf_1,Surname_tfidf_2,Surname_tfidf_3,Surname_tfidf_4,France,Germany,Spain,Female,Male,Mem__no__Products,Cred_Bal_Sal,Bal_sal,Tenure_Age,Age_Tenure_product
2038,850.0,59.0,6.0,138778.15,2.0,1,1,131834.79,0,"4.663.889,15","6.879.483,88","-2.304.207.485,67","3.023.178.020,40","-2.848.496.662,37",0,1,0,1,0,2.0,"8.947.670.603.487.890,00","10.526.671.298.221.000,00","1.016.949.152.542.370,00",354.0
471,662.0,22.0,7.0,137841.76,1.0,1,1,123669.57,0,"-144.698.303,44","-214.027.264,43","-759.011.829,10","611.355.422,05","-17.557.286.499,71",1,0,0,0,1,1.0,"7.378.633.654.180.240,00","11.145.972.287.281.300,00","3.181.818.181.818.180,00",154.0
493,675.0,40.0,7.0,79035.95,1.0,1,0,142783.98,1,"1.798.189.080,99","-2.217.979.381,73","-102.881.125.516,77","49.285.156.201,86","-43.820.028.313,84",0,0,1,1,0,0.0,"3.736.362.178.025.850,00","5.535.351.374.853.110,00","175,00",280.0
2049,729.0,41.0,2.0,0.0,2.0,1,0,124874.23,0,"-96.663,02","-461.731,27","-435.751,05","-16.419.077,78","452.259,54",1,0,0,0,1,0.0,0.0,0.0,"4.878.048.780.487.800,00",82.0
343,684.0,52.0,5.0,127585.98,1.0,1,0,80593.49,1,"247.321,56","-552.776,78","2.624.617,30","552.840,52","1.874.729,78",0,1,0,0,1,0.0,"1.082.827.041.241.170,00","15.830.804.696.508.300,00","9.615.384.615.384.610,00",260.0
2250,803.0,33.0,9.0,0.0,2.0,1,0,113677.53,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,"2.727.272.727.272.720,00",297.0
2670,663.0,39.0,4.0,0.0,2.0,0,0,35770.84,0,"-29.404,53","2.025.512,42","556.524,14","-5.943.147,88","6.289.169,11",1,0,0,0,1,0.0,0.0,0.0,"10.256.410.256.410.200,00",156.0
685,613.0,47.0,4.0,166909.2,1.0,1,0,50488.91,1,"1.287.682.774,07","21.805.636.914,06","-28.591.245.319,02","16.491.755.067,67","67.984.968.030,99",1,0,0,1,0,0.0,"20.264.913.542.399.700,00","33.058.586.529.200.100,00","851.063.829.787.234,00",188.0
480,586.0,43.0,4.0,145081.06,1.0,1,0,74850.88,1,"-19.020.567,86","1.133.134.985,61","72.206.363,49","-65.891.173,13","-2.114.317.227,56",0,1,0,1,0,0.0,"11.358.250.051.302,00","1.938.267.926.843.340,00","9.302.325.581.395.340,00",172.0
2696,756.0,31.0,0.0,102050.47,1.0,1,1,131710.59,0,"-1.415.144.671,27","-776.725.876,82","-28.520.053.639,03","-33.266.408.605,14","-256.439.922,54",1,0,0,1,0,1.0,"5.857.551.417.847.260,00","7.748.083.886.041.350,00",0.0,0.0
2662,584.0,31.0,8.0,0.0,2.0,0,0,89891.4,0,"-1.710.817.534.465.980,00","-185.449.138.081.807,00","20.826.115.704.717.000,00","-12.879.142.678.779.800,00","2.306.201.200.390.680,00",1,0,0,0,1,0.0,0.0,0.0,"25.806.451.612.903.200,00",248.0
436,663.0,39.0,10.0,121263.63,1.0,1,0,103604.73,1,"5.449.123.305.810.480,00","16.657.454.475.856.500,00","-601.702.975.586.823,00","-1.002.423.928.197.790,00","-4.477.551.688.263.680,00",0,1,0,1,0,0.0,"7.760.049.824.945.250,00","1.170.444.920.806.220,00","2.564.102.564.102.560,00",390.0
2930,558.0,22.0,1.0,118342.26,1.0,1,0,183540.24,0,"9.491,78","-7.515,55","-98.611,68","545.057,85","-292.351,42",1,0,0,0,1,0.0,"3.597.847.593.530.440,00","6.447.755.543.961.360,00","45.454.545.454.545.400,00",22.0
468,637.0,31.0,7.0,104450.94,1.0,0,1,163714.58,0,"277.892.528.811,81","350.408.197.285,44","70.192.590.318,85","5.923.524.887.877.920,00","-2.992.700.694.659.360,00",1,0,0,0,1,1.0,"4.064.100.386.172.080,00","6.380.063.400.584.110,00","22.580.645.161.290.300,00",217.0
1615,537.0,54.0,2.0,115462.02,2.0,0,0,55337.79,0,"-28.920.705,97","-3.516.449,06","-251.818.008,30","-1.631.865.472,12","246.867.010,23",0,1,0,1,0,0.0,"112.044.779.417.465,00","20.864.949.612.190.800,00","37.037.037.037.037.000,00",108.0
2173,651.0,28.0,9.0,79857.64,1.0,1,0,156495.39,0,"-508.042.761.577,48","-14.661.504.533,91","3.506.607.650.712.120,00","97.308.161.561,82","7.052.578.282.836.610,00",1,0,0,1,0,0.0,"33.219.715.698.973.600,00","5.102.874.915.356.930,00","32.142.857.142.857.100,00",252.0
2701,614.0,31.0,3.0,165798.76,1.0,0,1,47322.25,1,"1.230.291,31","4.196.500,93","7.987,62","8.754.817,13","26.590.962,67",0,0,1,1,0,1.0,"2.151.217.210.508.790,00","3.503.611.092.033.870,00","967.741.935.483.871,00",93.0
2646,689.0,37.0,1.0,0.0,2.0,1,0,98949.85,0,"-68.572.720.485,41","-46.014.947.396.442.400,00","-35.629.507.705,74","-11.871.181.178.771.900,00","-6.554.267.176.928.050,00",0,0,1,1,0,0.0,0.0,0.0,"2.702.702.702.702.700,00",37.0
1283,479.0,35.0,5.0,130933.74,2.0,1,0,126551.65,0,"-2.918.687,16","13.979.653,84","3.998.448,50","5.491.555,79","-6.064.503,73",0,1,0,0,1,0.0,"49.558.628.006.825.600,00","10.346.268.894.953.100,00","14.285.714.285.714.200,00",175.0
2025,646.0,38.0,2.0,109153.04,2.0,1,1,94875.84,0,"71.883,12","249.123,96","4.015.568,90","-54.426,58","-224.419,47",1,0,0,0,1,2.0,"7.432.120.109.819.310,00","11.504.829.891.361.100,00","5.263.157.894.736.840,00",76.0
1761,686.0,32.0,3.0,0.0,1.0,0,1,115779.47,0,"-56.088.680,59","-2.211.036.213,91","-364.966.792,69","-48.322.196,33","855.119.672,39",1,0,0,1,0,1.0,0.0,0.0,"9.375,00",96.0
852,596.0,32.0,10.0,118886.55,1.0,1,0,72993.67,0,"2.917.099.283.322.320,00","-4.230.571.786.394.590,00","23.413.879.249.551.400,00","-11.661.484.811.111.800,00","5.238.581.637.951.790,00",1,0,0,1,0,0.0,"9.707.195.678.748.580,00","16.287.241.071.725.800,00","3.125,00",320.0
1552,687.0,39.0,4.0,0.0,2.0,0,1,76640.29,0,"-7.659.205.592,08","-380.088.520.363.374,00","-12.898.405.698.550.800,00","1.190.316.749.406.610,00","37.083.687.051.608.200,00",0,0,1,1,0,2.0,0.0,0.0,"10.256.410.256.410.200,00",156.0
2089,721.0,50.0,9.0,0.0,2.0,1,1,57589.29,0,"17.489.429.154.610.700,00","10.703.758.221.371.100,00","-38.816.038.033.103.800,00","5.973.640.018.037.230,00","8.703.513.165.834.530,00",1,0,0,1,0,2.0,0.0,0.0,0.18,450.0
576,781.0,32.0,6.0,161887.81,1.0,1,1,84870.23,0,"-45.463,96","-839.374,27","-401.559,32","-28.242.401,67","18.276.777,07",1,0,0,0,1,1.0,"1.489.737.680.809.860,00","1.907.474.623.316.090,00","1.875,00",192.0
2472,682.0,31.0,10.0,0.0,1.0,1,0,131778.58,1,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,"3.225.806.451.612.900,00",310.0
2695,775.0,25.0,1.0,0.0,1.0,1,1,142516.35,0,"-3.576.053.551,09","15.583.502.144,21","-3.895.598.023,09","132.462.152.071,38","148.591.423.064,15",1,0,0,1,0,1.0,0.0,0.0,0.04,25.0
1550,687.0,36.0,2.0,0.0,1.0,1,0,49809.88,0,"-17.473.545.928,23","-470.035.650,43","124.701.203.403,51","-35.632.228.346,10","8.317.556.000,92",1,0,0,1,0,0.0,0.0,0.0,"5.555.555.555.555.550,00",72.0
2641,658.0,31.0,3.0,133003.03,1.0,1,0,146192.4,0,"-6.646.354,62","-42.067.855,11","-296.921.122,80","27.524.380,57","-302.043.125,23",1,0,0,1,0,0.0,"5.986.357.275.754.410,00","909.780.740.996.112,00","967.741.935.483.871,00",93.0
2863,509.0,30.0,6.0,0.0,2.0,0,0,180598.86,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0.0,0.0,0.0,0.2,180.0
2024,739.0,43.0,4.0,123894.43,1.0,1,0,160546.58,1,"481.338.256,69","838.931.547,32","-11.828.148.560,09","7.812.514.313,22","1.663.329.080,86",0,1,0,0,1,0.0,"5.702.892.193.032.070,00","7.717.039.503.426.350,00","9.302.325.581.395.340,00",172.0
2918,666.0,36.0,10.0,138668.47,1.0,1,0,138578.71,1,"1.483.363.216,61","20.112.691.718,99","-20.377.871.896,73","-4.718.910.672,43","-37.259.682.056,98",0,1,0,1,0,0.0,"6.664.313.805.490.030,00","10.006.477.185.420.400,00","2.777.777.777.777.770,00",360.0
1694,517.0,39.0,5.0,0.0,2.0,0,1,155492.87,1,"512,28","327,23","-435,06","10.731,32","113,76",0,0,1,0,1,2.0,0.0,0.0,"1.282.051.282.051.280,00",195.0
2609,652.0,47.0,3.0,131284.78,1.0,1,0,119100.05,1,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0.0,"7.187.039.515.096.760,00","11.023.066.740.945.900,00","6.382.978.723.404.250,00",141.0
2178,631.0,31.0,6.0,0.0,2.0,1,1,102640.52,0,"-13.314.302.362,45","-414.248.310,03","-7.190.924.487,44","-227.917.656.789,46","-30.578.676.335,74",0,0,1,0,1,2.0,0.0,0.0,"1.935.483.870.967.740,00",186.0
2913,763.0,45.0,7.0,0.0,1.0,1,1,135067.97,0,"6.259.041.706,29","129.526.057.129,61","161.973.499.465,76","20.824.381.630.923.900,00","-7.779.924.519,30",1,0,0,1,0,1.0,0.0,0.0,"15.555.555.555.555.500,00",315.0
2601,716.0,44.0,4.0,0.0,2.0,1,0,158313.87,0,"5.638.855.576.911.510,00","-5.289.343.456.776.000,00","-5.825.031.779.137.050,00","19.363.679.964.143.900,00","-24.142.431.214.272.000,00",1,0,0,0,1,0.0,0.0,0.0,"9.090.909.090.909.090,00",176.0
1368,595.0,28.0,4.0,0.0,2.0,1,0,149535.84,1,"191.057,99","942.528,72","-2.054.722,34","718.862,58","-10.636.870,88",1,0,0,1,0,0.0,0.0,0.0,"14.285.714.285.714.200,00",112.0
2659,718.0,41.0,5.0,94486.08,1.0,1,0,82517.19,0,"-4.615.229.003,52","7.613.122.047,90","-23.342.794.279,61","31.065.634.263,58","138.145.563.818,45",1,0,0,0,1,0.0,"8.221.439.125.593.100,00","11.450.472.319.767.500,00","12.195.121.951.219.500,00",205.0
1609,708.0,28.0,10.0,152522.47,1.0,1,0,124071.71,0,"20.643.197.900,55","310.493.845.421,87","10.178.897.408.944.100,00","-27.703.639.578,72","2.492.897.737.955.960,00",0,1,0,0,1,0.0,"8.703.507.734.357.810,00","122.930.900.202.794,00","35.714.285.714.285.700,00",280.0
1260,745.0,33.0,9.0,0.0,2.0,0,0,172674.36,0,"-15.039.901.487,65","-57.627.795.414,90","-63.996.829.847,40","-1.216.449.803.789.060,00","-18.973.741.122.636.600,00",1,0,0,0,1,0.0,0.0,0.0,"2.727.272.727.272.720,00",297.0
1350,714.0,48.0,6.0,0.0,1.0,1,1,152956.33,0,"11.513.962.772.198.100,00","-46.912.801.966.692.400,00","-46.647.293.747.609.300,00","812.480.335.134.528,00","-19.573.319.723.943,00",1,0,0,0,1,1.0,0.0,0.0,"125,00",288.0
1971,689.0,38.0,3.0,0.0,2.0,0,0,100564.37,0,"180.489.219,85","-3.124.057.868,31","219.584.142.406,60","-16.996.098.794.589.300,00","7.497.537.760,81",1,0,0,0,1,0.0,0.0,0.0,"7.894.736.842.105.260,00",114.0
1998,604.0,34.0,5.0,0.0,2.0,1,1,16081.36,0,"338,24","166.558,78","56.843,09","4.707,63","258.764,58",0,0,1,0,1,2.0,0.0,0.0,"14.705.882.352.941.100,00",170.0
604,549.0,42.0,2.0,0.0,2.0,1,0,109538.35,0,"-1.450,77","-6.346,93","-1.219.309,44","-251.412,01","113.414,30",0,0,1,0,1,0.0,0.0,0.0,"47.619.047.619.047.600,00",84.0
684,595.0,71.0,5.0,61688.61,2.0,1,1,132404.64,0,"82.374.631,24","13.949.124.047,34","-18.289.956.872,81","10.549.854.253,75","4.348.970.241,69",0,0,1,1,0,2.0,"2.772.162.890.212.910,00","465.909.729.447.548,00","7.042.253.521.126.760,00",355.0
2023,604.0,35.0,2.0,0.0,2.0,1,1,114514.96,0,"-3.124.436.679,76","-460.594.640,32","13.351.443.755,82","-6.116.396.019,04","6.694.577.725,07",1,0,0,0,1,2.0,0.0,0.0,"5.714.285.714.285.710,00",70.0
791,622.0,35.0,1.0,131324.72,1.0,0,1,91094.46,0,"26,01","54,52","-2.425,24","3.127,37","13.021,33",1,0,0,0,1,1.0,"8.966.953.186.834.850,00","14.416.323.451.502.900,00","2.857.142.857.142.850,00",35.0
2177,743.0,37.0,7.0,0.0,1.0,1,0,161457.66,0,"-48.401.199.174,84","-2.400.522.019.531.470,00","-28.346.610.539.194.900,00","-4.635.526.023.647.220,00","-12.211.050.924.267.000,00",1,0,0,0,1,0.0,0.0,0.0,"1.891.891.891.891.890,00",259.0
1072,811.0,38.0,9.0,0.0,2.0,1,0,164241.67,0,"63,13","3.709,23","1.472,61","24.930,64","-3.172,19",1,0,0,0,1,0.0,0.0,0.0,"23.684.210.526.315.700,00",342.0
1956,694.0,37.0,7.0,0.0,2.0,1,1,11525.72,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,2.0,0.0,0.0,"1.891.891.891.891.890,00",259.0
1715,826.0,29.0,7.0,0.0,2.0,1,0,137772.23,0,"-5.472.399.164.123.460,00","-3.177.158.810.026.040,00","222.711.068.547.099,00","14.670.482.448.735.000,00","17.169.935.933.054.800,00",1,0,0,1,0,0.0,0.0,0.0,"2.413.793.103.448.270,00",203.0
1804,627.0,45.0,7.0,0.0,1.0,1,1,147536.08,1,"-1.113.084.429,16","106.619.645.646,74","36.542.304.809,98","-7.735.910.338,06","-185.368.864.051,76",1,0,0,1,0,1.0,0.0,0.0,"15.555.555.555.555.500,00",315.0
2023,645.0,24.0,4.0,0.0,1.0,1,1,162683.06,0,"-3.124.436.679,76","-460.594.640,32","13.351.443.755,82","-6.116.396.019,04","6.694.577.725,07",1,0,0,0,1,1.0,0.0,0.0,"16.666.666.666.666.600,00",96.0
2287,516.0,31.0,3.0,0.0,2.0,1,1,148516.79,0,"-37.709.313.470,02","554.502.072.831,01","-84.482.265.429,79","22.476.117.685.322.700,00","-6.392.875.196.312.660,00",1,0,0,0,1,2.0,0.0,0.0,"967.741.935.483.871,00",93.0
2863,679.0,36.0,3.0,169832.57,1.0,1,1,126223.84,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1.0,"9.135.858.569.189.460,00","13.454.872.708.673.700,00","8.333.333.333.333.330,00",108.0
1609,769.0,35.0,0.0,109026.8,2.0,1,1,43999.64,0,"20.643.197.900,55","310.493.845.421,87","10.178.897.408.944.100,00","-27.703.639.578,72","2.492.897.737.955.960,00",0,1,0,1,0,2.0,"1.905.506.708.691.250,00","2.477.902.091.926.200,00",0.0,0.0
1700,557.0,40.0,4.0,0.0,2.0,0,0,105433.53,1,"-1.083,33","4.237,99","1.088,45","-2.140,61","16.747,26",0,0,1,1,0,0.0,0.0,0.0,0.1,160.0
2601,757.0,34.0,6.0,0.0,2.0,1,0,167773.55,0,"5.638.855.576.911.510,00","-5.289.343.456.776.000,00","-5.825.031.779.137.050,00","19.363.679.964.143.900,00","-24.142.431.214.272.000,00",1,0,0,1,0,0.0,0.0,0.0,"17.647.058.823.529.400,00",204.0
311,687.0,54.0,6.0,0.0,2.0,1,1,60587.27,0,"-7.285,41","-1.952,59","-505.166,56","-474.836,15","-174.106,73",0,0,1,0,1,2.0,0.0,0.0,"1.111.111.111.111.110,00",324.0
2436,669.0,28.0,4.0,115915.53,2.0,1,1,158815.09,0,"-3.095.615.848.582.260,00","20.076.940.125.195.500,00","10.732.717.494.565.800,00","-2.162.793.856.410.280,00","11.919.481.848.666.800,00",0,1,0,0,1,2.0,"4.882.879.175.398.250,00","7.298.773.057.396.490,00","14.285.714.285.714.200,00",112.0
2458,649.0,37.0,7.0,0.0,2.0,1,1,74580.8,0,"-266.496,14","19.562.238,59","-1.325.500,65","-4.887.606,89","5.551.828,83",1,0,0,0,1,2.0,0.0,0.0,"1.891.891.891.891.890,00",259.0
470,682.0,35.0,4.0,139707.18,1.0,1,0,125870.5,0,"102.590,59","-2.151.913,15","-44.007,31","49.312,25","-11,48",0,1,0,0,1,0.0,"7.569.708.292.252.750,00","11.099.279.020.898.400,00","11.428.571.428.571.400,00",140.0
2601,645.0,40.0,4.0,0.0,2.0,1,1,140889.32,0,"5.638.855.576.911.510,00","-5.289.343.456.776.000,00","-5.825.031.779.137.050,00","19.363.679.964.143.900,00","-24.142.431.214.272.000,00",1,0,0,0,1,2.0,0.0,0.0,0.1,160.0
464,629.0,33.0,9.0,133050.41,2.0,1,0,61164.6,0,"574.594.311,24","30.559.521.775,87","116.176.615.995,73","103.192.202.496,34","-32.845.068.510,32",0,1,0,0,1,0.0,"13.682.539.882.546.400,00","21.752.845.600.232.800,00","2.727.272.727.272.720,00",297.0
2551,659.0,28.0,1.0,98710.89,1.0,1,1,83617.17,0,"57.969,61","13.129.932,87","4.057.695,19","117.672.178,58","-4.250.542,47",0,0,1,0,1,1.0,"7.779.559.689.714.440,00","11.805.098.163.451.300,00","3.571.428.571.428.570,00",28.0
2655,629.0,38.0,0.0,0.0,1.0,1,1,133537.08,1,"-23.882.816.940.825.800,00","20.453.348.806.758.500,00","26.712.710.874.340.100,00","9.073.146.426.820.740,00","-61.929.869.178.883.900,00",1,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1629,646.0,71.0,2.0,0.0,2.0,0,1,53793.1,1,"11,42","99,04","6,24","25.794,36","63,67",1,0,0,0,1,2.0,0.0,0.0,"28.169.014.084.507.000,00",142.0
527,521.0,54.0,9.0,0.0,1.0,1,0,75578.67,1,"6.071.709.007,52","-20.304.864.728.779.100,00","-2.009.966.799.087.220,00","13.339.415.358.407.100,00","-992.226.357.784.468,00",1,0,0,1,0,0.0,0.0,0.0,"16.666.666.666.666.600,00",486.0
2101,643.0,30.0,7.0,0.0,2.0,0,0,175544.02,0,"480.710.993,85","-9.351.596.251,10","34.120.195.169,64","-190.996.097.496,84","-16.373.905.231,39",0,0,1,0,1,0.0,0.0,0.0,"23.333.333.333.333.300,00",210.0
1946,554.0,25.0,1.0,0.0,1.0,1,0,5983.8,0,"231.533.425,18","2.204.394.580,27","-93.677.709,17","524.556.984,59","-877.872.050,29",1,0,0,1,0,0.0,0.0,0.0,0.04,25.0
476,549.0,52.0,4.0,0.0,1.0,1,0,10899.63,1,"6.631,85","-29.704,86","-162.690,24","99.876,04","-75.842,41",0,0,1,0,1,0.0,0.0,0.0,"7.692.307.692.307.690,00",208.0
1542,632.0,31.0,4.0,0.0,2.0,1,0,61531.86,0,"-7.361.502.151,11","18.141.213.768,53","85.617.723.564,27","-2.022.404.038.774.250,00","4.572.653.488.699.570,00",1,0,0,1,0,0.0,0.0,0.0,"12.903.225.806.451.600,00",124.0
1476,601.0,43.0,2.0,0.0,1.0,1,0,25571.37,0,"34.730.352.586,61","-39.576.016.081,66","11.452.934.222.399.300,00","81.447.991.829,84","20.493.582.504.078.700,00",1,0,0,0,1,0.0,0.0,0.0,"46.511.627.906.976.700,00",86.0
391,652.0,29.0,6.0,0.0,2.0,1,0,164061.6,0,"-819.586.574,57","-124.885.093,38","16.105.386.410,75","-86.245.864.283,03","-14.879.092.385,14",1,0,0,0,1,0.0,0.0,0.0,"20.689.655.172.413.700,00",174.0
2658,602.0,34.0,5.0,140197.18,1.0,1,1,144727.45,0,"-53.838.394,44","-2.960.427.156,16","5.202.492.573,36","-272.145.177.493,65","-9.082.940.617,07",0,1,0,0,1,1.0,"5.831.561.487.471.790,00","9.686.979.215.069.420,00","14.705.882.352.941.100,00",170.0
1607,720.0,32.0,2.0,0.0,2.0,0,1,141031.08,0,"-9.279.348.401,93","-80.335.274.807,56","-68.393.702.774,92","-45.603.530.810,17","-2.188.897.635.275.690,00",1,0,0,1,0,2.0,0.0,0.0,"625,00",64.0
1350,567.0,37.0,1.0,0.0,2.0,1,1,35230.61,0,"11.513.962.772.198.100,00","-46.912.801.966.692.400,00","-46.647.293.747.609.300,00","812.480.335.134.528,00","-19.573.319.723.943,00",1,0,0,1,0,2.0,0.0,0.0,"2.702.702.702.702.700,00",37.0
1906,731.0,39.0,7.0,111973.97,1.0,1,1,81564.96,0,"1.003.981,93","-2.599.769,80","-335.663,98","1.908.726,88","-2.829.768,23",0,0,1,0,1,1.0,"10.035.310.759.669.300,00","13.728.195.293.665.300,00","1.794.871.794.871.790,00",273.0
441,523.0,41.0,6.0,0.0,2.0,1,0,138526.96,0,"4.642.149.964.651.770,00","8.392.933.419.600.220,00","-4.454.398.802.156.520,00","8.448.597.821.131.990,00","-19.691.985.973.327.500,00",1,0,0,0,1,0.0,0.0,0.0,"14.634.146.341.463.400,00",246.0
1230,727.0,38.0,9.0,0.0,2.0,1,1,80553.84,0,"45.183.794.312,78","9.995.817.396.341.620,00","24.806.224.864.199.200,00","-6.802.743.586.023.620,00","10.340.030.024.062.800,00",0,0,1,0,1,2.0,0.0,0.0,"23.684.210.526.315.700,00",342.0
2349,671.0,37.0,2.0,0.0,2.0,1,0,112104.55,0,"-28.739.547,39","46.530.309,45","3.223.640.603,88","-747.552.030,67","132.886.161,01",1,0,0,0,1,0.0,0.0,0.0,"5.405.405.405.405.400,00",74.0
1971,697.0,49.0,7.0,137648.41,1.0,1,0,171056.65,1,"180.489.219,85","-3.124.057.868,31","219.584.142.406,60","-16.996.098.794.589.300,00","7.497.537.760,81",0,1,0,1,0,0.0,"5.608.723.295.469.650,00","8.046.948.773.988.030,00","14.285.714.285.714.200,00",343.0
1362,732.0,28.0,4.0,161766.87,1.0,1,1,166677.35,0,"-72.209.360.028,78","-10.461.631.817.033.800,00","131.291.330.459.128,00","846.300.277.850.006,00","16.075.843.065.996.200,00",0,1,0,0,1,1.0,"7.104.345.541.850.760,00","9.705.390.084.495.580,00","14.285.714.285.714.200,00",112.0
1362,695.0,43.0,2.0,106089.3,1.0,1,1,167984.72,1,"-72.209.360.028,78","-10.461.631.817.033.800,00","131.291.330.459.128,00","846.300.277.850.006,00","16.075.843.065.996.200,00",0,1,0,1,0,1.0,"4.389.212.512.899.980,00","6.315.413.687.625.870,00","46.511.627.906.976.700,00",86.0
1715,722.0,38.0,3.0,61482.47,2.0,1,0,167538.66,0,"-5.472.399.164.123.460,00","-3.177.158.810.026.040,00","222.711.068.547.099,00","14.670.482.448.735.000,00","17.169.935.933.054.800,00",0,1,0,1,0,0.0,"2.649.558.217.786.860,00","36.697.482.240.815.300,00","7.894.736.842.105.260,00",114.0
2173,683.0,35.0,5.0,0.0,2.0,0,1,90878.13,0,"-508.042.761.577,48","-14.661.504.533,91","3.506.607.650.712.120,00","97.308.161.561,82","7.052.578.282.836.610,00",1,0,0,0,1,2.0,0.0,0.0,"14.285.714.285.714.200,00",175.0
2870,513.0,25.0,9.0,171601.27,1.0,1,0,126223.84,0,"314,67","-4.607,46","-30.677,01","564,17","-5.602,39",0,1,0,1,0,0.0,"6.974.233.354.808.400,00","1.359.499.679.299.880,00",0.36,225.0
1051,792.0,49.0,8.0,0.0,1.0,1,0,199644.2,1,"47.807,96","-292.794,52","119.338,99","33.884.821,58","-4.016.905,97",1,0,0,0,1,0.0,0.0,0.0,"16.326.530.612.244.800,00",392.0
2653,673.0,50.0,9.0,0.0,1.0,1,1,142763.28,1,"-18.971.648.330.113.100,00","12.070.263.511.534.400,00","18.335.403.906.103.200,00","6.666.282.489.581.940,00","-4.806.668.023.290.610,00",1,0,0,1,0,1.0,0.0,0.0,0.18,450.0
1669,565.0,31.0,4.0,0.0,2.0,1,1,111421.77,0,"21.618.471.166.211.700,00","-9.233.229.345.200.800,00","-17.226.767.021.291.300,00","18.173.869.944.434.000,00","7.487.848.990.910.180,00",1,0,0,0,1,2.0,0.0,0.0,"12.903.225.806.451.600,00",124.0
1230,667.0,50.0,4.0,0.0,1.0,1,0,95733.89,1,"45.183.794.312,78","9.995.817.396.341.620,00","24.806.224.864.199.200,00","-6.802.743.586.023.620,00","10.340.030.024.062.800,00",1,0,0,1,0,0.0,0.0,0.0,0.08,200.0
1230,632.0,50.0,3.0,0.0,1.0,1,0,140134.43,1,"45.183.794.312,78","9.995.817.396.341.620,00","24.806.224.864.199.200,00","-6.802.743.586.023.620,00","10.340.030.024.062.800,00",0,0,1,0,1,0.0,0.0,0.0,0.06,150.0
2698,667.0,38.0,6.0,0.0,2.0,1,1,66963.15,0,"111.075,30","597.724,81","1.026.810,53","64.067,20","17.577.268,90",1,0,0,0,1,2.0,0.0,0.0,"15.789.473.684.210.500,00",228.0
1969,651.0,46.0,7.0,0.0,1.0,1,0,137079.86,1,"37.575.429.995,84","-3.132.166.417.529.620,00","-2.569.973.403.547.390,00","-14.086.312.068.763.000,00","-18.784.932.956.551.500,00",1,0,0,1,0,0.0,0.0,0.0,"15.217.391.304.347.800,00",322.0
2173,567.0,28.0,4.0,102955.14,2.0,1,0,171770.58,0,"-508.042.761.577,48","-14.661.504.533,91","3.506.607.650.712.120,00","97.308.161.561,82","7.052.578.282.836.610,00",1,0,0,0,1,0.0,"33.984.611.555.715.700,00","5.993.758.651.801.720,00","14.285.714.285.714.200,00",112.0
2040,663.0,30.0,10.0,0.0,2.0,0,0,163587.9,0,"-441.988.475,62","2.943.351.510,57","10.240.278.382,13","472.817.473,32","-13.985.800.176,39",0,0,1,1,0,0.0,0.0,0.0,"3.333.333.333.333.330,00",300.0
501,691.0,30.0,2.0,101016.53,2.0,0,0,156529.44,0,"219.020,06","-31.051.496,32","4.785,34","-5.877.250,62","-57.698.249,67",0,1,0,0,1,0.0,"44.593.797.965.417.800,00","6.453.516.348.106.780,00","6.666.666.666.666.660,00",60.0
1230,775.0,57.0,5.0,137936.94,1.0,1,1,171768.59,1,"45.183.794.312,78","9.995.817.396.341.620,00","24.806.224.864.199.200,00","-6.802.743.586.023.620,00","10.340.030.024.062.800,00",0,1,0,1,0,1.0,"6.223.555.103.991.940,00","8.030.393.682.570.250,00","8.771.929.824.561.400,00",285.0
2024,710.0,38.0,3.0,126825.85,1.0,1,0,84790.61,0,"481.338.256,69","838.931.547,32","-11.828.148.560,09","7.812.514.313,22","1.663.329.080,86",0,1,0,1,0,0.0,"10.619.849.709.773.200,00","14.957.534.802.497.500,00","7.894.736.842.105.260,00",114.0
441,600.0,35.0,2.0,143744.77,1.0,1,0,104076.51,0,"4.642.149.964.651.770,00","8.392.933.419.600.220,00","-4.454.398.802.156.520,00","8.448.597.821.131.990,00","-19.691.985.973.327.500,00",1,0,0,0,1,0.0,"8.286.871.072.060.350,00","13.811.451.786.767.200,00","5.714.285.714.285.710,00",70.0
1750,654.0,53.0,1.0,123783.25,1.0,1,1,169894.4,0,"-782.793,98","-129.008.413,96","219.159.195,57","-1.131.230.400,22","367.268.810,95",1,0,0,1,0,1.0,"47.649.743.311.139.100,00","7.285.893.472.651.240,00","18.867.924.528.301.800,00",53.0
1154,584.0,39.0,3.0,112687.69,1.0,1,1,127749.61,0,"219.886,01","6.127.900,32","-12.098.285,78","5.390.841,59","-10.693.434,12",1,0,0,1,0,1.0,"5.151.452.983.692.080,00","8.820.981.136.459.040,00","7.692.307.692.307.690,00",117.0
